time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
4.520573,0.010445,-0.023058,-0.099424
4.530613,-0.001317,-0.036903,-0.099522
4.540623,0.007224,-0.029435,-0.103736
4.560673,-0.002363,-0.026190,-0.105884
4.570713,-0.002396,-0.036859,-0.108071
4.580723,0.003998,-0.037953,-0.106990
4.590763,-0.008800,-0.037886,-0.112366
4.600773,-0.001327,-0.035795,-0.108063
4.610813,0.001845,-0.040032,-0.117688
4.630864,0.007166,-0.043258,-0.116620
4.640904,0.017826,-0.042219,-0.117654
4.650914,0.001821,-0.047497,-0.119860
4.660954,0.013547,-0.045389,-0.121954
4.670964,0.002870,-0.050679,-0.125213
4.681004,0.014609,-0.046455,-0.123024
4.701054,0.016717,-0.055006,-0.123059
4.711064,0.007112,-0.050627,-0.139088
4.721104,0.016741,-0.042155,-0.130475
4.731114,-0.001426,-0.054871,-0.139131
4.741154,0.013513,-0.050668,-0.134797
4.751164,0.006036,-0.053822,-0.140174
4.781254,0.007106,-0.052763,-0.139098
4.781254,0.007106,-0.052763,-0.139098
4.791264,0.008156,-0.052716,-0.149777
4.801304,0.009243,-0.048478,-0.143344
4.811314,0.002843,-0.051671,-0.141241
4.821354,0.004952,-0.051607,-0.156190
4.841404,0.003891,-0.051619,-0.152988
4.841404,0.003891,-0.051619,-0.152988
4.851445,0.010289,-0.050572,-0.152965
4.861454,0.009226,-0.048422,-0.155095
4.871495,0.011349,-0.051633,-0.155104
4.881504,0.004953,-0.050534,-0.157253
4.891545,0.019858,-0.054839,-0.160437
4.911595,0.013470,-0.050531,-0.163638
4.911595,0.013470,-0.050531,-0.163638
4.921604,0.016659,-0.053746,-0.163645
4.931645,0.011342,-0.049456,-0.163639
4.941655,0.028369,-0.054816,-0.171095
4.951695,0.016665,-0.052688,-0.161503
4.961705,0.023034,-0.053706,-0.176446
4.991795,0.020908,-0.050485,-0.178573
4.991795,0.020908,-0.050485,-0.178573
5.001805,0.016634,-0.057977,-0.172211
5.011845,0.023028,-0.051529,-0.184981
5.021855,0.024081,-0.065497,-0.167953
5.031895,0.026224,-0.053691,-0.181778
5.041905,0.028349,-0.054755,-0.183913
5.051945,0.027273,-0.062258,-0.177543
5.061985,0.031548,-0.053693,-0.184968
5.071995,0.027279,-0.055815,-0.184990
5.082035,0.025119,-0.063258,-0.190372
5.092045,0.027271,-0.054711,-0.192462
5.102085,0.018734,-0.058961,-0.191437
5.122135,0.016603,-0.055725,-0.196769
5.132145,0.024044,-0.059995,-0.202110
5.142186,0.018706,-0.061026,-0.206402
5.152195,0.022986,-0.058939,-0.198903
5.162236,0.011247,-0.054543,-0.217074
5.172245,0.025089,-0.064240,-0.208536
5.192295,0.018708,-0.057802,-0.210660
5.202336,0.019752,-0.063119,-0.216023
5.212345,0.023998,-0.066312,-0.221368
5.222386,0.026150,-0.065306,-0.209606
5.232396,0.032503,-0.071659,-0.225642
5.242436,0.035715,-0.071715,-0.216020
5.262486,0.042116,-0.065292,-0.223449
5.272526,0.032519,-0.068475,-0.221354
5.282536,0.046367,-0.066344,-0.229852
5.292576,0.045298,-0.073872,-0.218140
5.302586,0.038898,-0.070601,-0.227756
5.312626,0.033595,-0.059895,-0.229856
5.332676,0.036769,-0.064141,-0.237345
5.342686,0.035682,-0.074843,-0.232058
5.352726,0.031420,-0.072678,-0.235264
5.362736,0.030357,-0.068372,-0.241656
5.372776,0.033556,-0.070544,-0.236316
5.382786,0.039933,-0.073738,-0.242723
5.402836,0.046328,-0.076993,-0.236311
5.412876,0.047406,-0.068417,-0.243745
5.422886,0.041033,-0.064155,-0.237333
5.432927,0.052728,-0.072722,-0.240546
5.442956,0.051690,-0.063112,-0.239435
5.452997,0.053806,-0.069531,-0.238392
5.463006,0.064462,-0.069561,-0.239431
5.473047,0.050611,-0.065219,-0.244790
5.483087,0.061280,-0.066367,-0.235152
5.493097,0.041024,-0.060896,-0.249068
5.503137,0.045283,-0.065207,-0.243736
5.513147,0.047417,-0.061990,-0.247988
5.523187,0.030350,-0.066196,-0.250191
5.533197,0.043143,-0.064096,-0.251214
5.543237,0.027193,-0.050156,-0.252260
5.553247,0.015429,-0.055377,-0.269409
5.563287,0.031415,-0.062965,-0.256582
5.573297,0.025033,-0.051136,-0.269362
5.583337,0.020774,-0.050060,-0.268301
5.593347,0.032468,-0.062928,-0.265125
5.613397,0.030354,-0.052206,-0.272557
5.623437,0.031399,-0.057529,-0.276853
5.633447,0.039931,-0.054343,-0.278950
5.643487,0.033543,-0.054343,-0.274695
5.653497,0.043098,-0.059643,-0.289649
5.663537,0.042051,-0.058622,-0.278965
5.683587,0.046292,-0.061799,-0.287514
5.693628,0.044175,-0.059681,-0.282169
5.703637,0.039882,-0.063884,-0.293951
5.713678,0.044153,-0.061767,-0.292861
5.723687,0.045199,-0.071402,-0.288630
5.733728,0.050484,-0.070204,-0.319588
5.743738,0.052545,-0.075374,-0.356995
5.753778,0.034385,-0.081647,-0.373098
5.763788,0.053509,-0.094443,-0.390197
5.773828,0.050392,-0.091457,-0.342122
5.783838,0.052574,-0.083006,-0.323916
5.793878,0.051543,-0.073417,-0.318532
5.803888,0.050555,-0.058579,-0.293896
5.823938,0.056880,-0.082079,-0.297194
5.833978,0.049451,-0.064917,-0.307816
5.843988,0.049460,-0.064947,-0.301407
5.854028,0.034524,-0.068082,-0.305736
5.864038,0.055791,-0.078770,-0.318546
5.874078,0.048344,-0.085250,-0.298301
5.894128,0.054745,-0.073442,-0.315319
5.904138,0.061162,-0.067071,-0.312067
5.914178,0.071802,-0.070279,-0.318462
5.924218,0.070739,-0.070285,-0.316328
5.934228,0.080354,-0.059617,-0.320524
5.944269,0.086714,-0.074609,-0.316304
5.964319,0.086703,-0.073496,-0.325913
5.974328,0.080305,-0.074543,-0.325936
5.984369,0.066454,-0.070201,-0.331295
5.994378,0.073872,-0.088405,-0.326019
6.004419,0.064269,-0.089416,-0.331392
6.014428,0.055757,-0.080815,-0.337784
6.034478,0.051506,-0.072222,-0.345232
6.044519,0.056804,-0.089377,-0.334617
6.054529,0.066369,-0.095785,-0.341030
6.064569,0.064258,-0.088303,-0.341000
6.074579,0.069636,-0.068009,-0.345162
6.084619,0.071706,-0.089365,-0.347394
6.104669,0.090886,-0.093724,-0.342020
6.114679,0.075987,-0.086205,-0.340958
6.124719,0.076004,-0.075485,-0.349453
6.124719,0.076004,-0.075485,-0.349453
6.144769,0.069554,-0.098989,-0.343173
6.154809,0.087696,-0.088349,-0.347345
6.154809,0.087696,-0.088349,-0.347345
6.174859,0.061065,-0.081845,-0.349524
6.184869,0.072766,-0.090426,-0.349532
6.194909,0.057840,-0.092518,-0.348515
6.204919,0.064254,-0.085059,-0.349531
6.204919,0.064254,-0.085059,-0.349531
6.224969,0.053612,-0.077533,-0.352729
6.235009,0.058930,-0.078593,-0.358060
