time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
5.192144,-0.051203,-0.026623,0.018960
5.202154,-0.007597,-0.055559,0.010398
5.212216,0.007398,-0.023524,0.000977
5.222226,-0.007564,-0.044889,0.012585
5.252316,-0.036334,-0.040509,0.009322
5.252316,-0.036334,-0.040509,0.009322
5.262357,0.027685,-0.000009,-0.017015
5.272366,0.005258,-0.037496,0.021201
5.282407,-0.085271,-0.014780,0.022127
5.292416,0.092688,-0.001263,-0.022182
5.312497,-0.049249,-0.070233,-0.019696
5.312497,-0.049249,-0.070233,-0.019696
5.322507,0.053328,0.000784,0.023652
5.332547,-0.060611,0.055770,-0.008449
5.342557,0.083069,-0.029155,0.010774
5.352597,-0.134448,-0.064773,0.013209
5.362607,0.028801,0.010601,-0.003075
5.392697,-0.001030,0.014970,-0.003137
5.392697,-0.001030,0.014970,-0.003137
5.402737,-0.009637,-0.017061,0.000961
5.412747,-0.030977,-0.026613,0.002993
5.422787,-0.036217,0.007593,-0.000064
5.432797,0.009602,-0.001140,0.008567
5.462888,-0.031960,0.002214,0.005263
5.462888,-0.031960,0.002214,0.005263
5.472928,-0.008555,-0.007422,-0.005400
5.482938,-0.002188,-0.022435,0.003092
5.492978,-0.047978,0.000211,-0.011882
5.502988,-0.011820,-0.037360,0.004063
5.533078,-0.012879,-0.034147,0.003008
5.533078,-0.012879,-0.034147,0.003008
5.543118,-0.034207,-0.036194,-0.001334
5.553128,0.004281,0.005316,0.002173
5.563168,-0.011803,-0.029874,0.001962
5.573178,-0.020342,-0.034113,0.000851
5.593259,-0.023551,-0.041608,0.007216
5.603268,-0.029872,-0.001963,-0.016115
5.613309,-0.002189,-0.026742,0.010550
5.623318,-0.093864,-0.025315,-0.002516
5.633359,0.060669,-0.021485,-0.014889
5.643369,-0.074662,-0.029741,0.016744
5.673459,-0.074680,-0.024300,-0.004594
5.673459,-0.074680,-0.024300,-0.004594
5.683499,0.075606,-0.018350,-0.010560
5.693509,-0.050072,-0.005288,0.023337
5.703549,0.013818,-0.009621,-0.007485
5.713559,0.014918,-0.000038,-0.002095
5.733640,-0.014992,-0.024504,-0.002294
5.743649,-0.000042,-0.016024,0.000992
5.753690,-0.004302,-0.016020,0.003117
5.763699,-0.046922,-0.006225,-0.006568
5.773740,0.048938,-0.034348,0.003177
5.783749,-0.082092,-0.005038,-0.007728
5.813840,-0.010717,-0.012705,-0.016113
5.813840,-0.010717,-0.012705,-0.016113
5.823880,-0.027738,-0.011672,0.003073
5.833890,-0.004368,-0.028739,-0.017239
5.843930,-0.017147,-0.038425,0.007248
5.853940,-0.068271,-0.010362,-0.020534
5.874020,-0.100244,-0.017799,-0.006771
5.884030,0.042538,-0.025693,-0.016027
5.894070,-0.049129,-0.030755,-0.012032
5.904080,-0.023570,-0.034006,-0.019454
5.914120,0.016966,-0.024557,-0.012888
5.924130,-0.037439,-0.037150,-0.022712
5.944211,-0.016141,-0.043627,-0.022683
5.954221,-0.028891,-0.028629,-0.023716
5.964261,-0.007663,-0.059658,-0.025941
5.974271,-0.027906,-0.060691,-0.019592
5.984311,-0.019256,-0.014793,-0.020419
5.994321,0.015810,-0.045811,-0.034356
6.014401,-0.000142,-0.032944,-0.034339
6.024411,-0.008673,-0.041520,-0.021585
6.034451,-0.011942,-0.058516,-0.038766
6.044461,-0.017199,-0.036107,-0.031197
6.054501,-0.021533,-0.059568,-0.035592
6.064511,-0.018264,-0.030719,-0.040788
6.094601,-0.027877,-0.037085,-0.042981
6.094601,-0.027877,-0.037085,-0.042981
6.104642,-0.006506,-0.014708,-0.047089
6.114651,-0.000175,-0.040379,-0.042920
6.124692,-0.022580,-0.044542,-0.050479
6.134702,-0.010796,-0.023227,-0.049278
6.154782,0.008366,-0.028604,-0.054591
6.154782,0.008366,-0.028604,-0.054591
6.164792,-0.002303,-0.038231,-0.043984
6.174832,0.015815,-0.033978,-0.052459
6.184842,0.011566,-0.031853,-0.047120
6.194882,-0.005449,-0.013608,-0.054558
6.204892,0.011558,-0.027521,-0.059918
6.224988,0.013693,-0.027538,-0.057776
6.234997,0.015866,-0.019057,-0.045979
6.245038,0.023283,-0.024330,-0.065212
6.255047,0.008356,-0.029651,-0.058869
6.265088,0.015835,-0.018961,-0.066275
6.275097,0.020136,-0.008321,-0.060872
6.295178,0.025415,-0.026493,-0.060943
6.305188,0.016992,0.013063,-0.063984
6.315228,0.015813,-0.027509,-0.065247
6.325238,0.011602,-0.023350,-0.038534
6.335278,0.008468,0.113263,-0.244062
6.345288,0.100622,-0.168535,-0.111613
6.365368,0.121460,0.054672,-0.126523
6.375378,-0.001282,-0.047785,-0.056845
6.385418,0.009452,-0.007127,-0.080124
6.395428,0.185679,0.023444,0.109582
6.405468,-0.378243,0.061190,-0.033871
6.415478,0.096846,0.009828,-0.111848
6.435559,-0.058732,0.025325,-0.120751
6.445569,0.000909,-0.004893,-0.095092
6.455609,0.008348,-0.016700,-0.087649
6.465619,0.033904,-0.024248,-0.089751
6.475659,0.006197,-0.020939,-0.093016
6.485669,0.012594,-0.020965,-0.091931
6.505749,0.004090,-0.015623,-0.086588
6.515759,0.014631,-0.054067,-0.094218
6.525799,0.032834,-0.021000,-0.098284
6.535809,0.008353,-0.016715,-0.084445
6.545849,0.007193,-0.042266,-0.100592
6.555859,0.029641,-0.019927,-0.097220
6.575940,0.026403,-0.033790,-0.099431
6.575940,0.026403,-0.033790,-0.099431
6.585949,0.006183,-0.028435,-0.088779
6.595990,0.033843,-0.038060,-0.104771
6.605999,0.038266,0.008819,-0.084241
