time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
3.962126,-0.027637,0.005242,0.039472
3.972136,0.013894,-0.007708,0.039526
3.982176,0.008559,-0.007670,0.035238
3.992217,-0.025511,0.003100,0.039468
4.002226,0.024554,-0.004518,0.035298
4.012267,-0.003125,0.003012,0.042734
4.022276,0.010680,-0.010876,0.034161
4.032317,0.011777,-0.002361,0.039545
4.042326,-0.007407,-0.002299,0.039493
4.052367,0.027731,-0.013082,0.037402
4.062376,-0.001011,-0.002325,0.040578
4.072417,0.014975,-0.003450,0.041685
4.082426,0.030951,-0.005622,0.038515
4.092467,-0.010590,0.003051,0.039509
4.102477,0.017096,-0.005577,0.038477
4.112517,0.016032,-0.007735,0.043804
4.122557,-0.005269,0.001981,0.036314
4.132567,0.018138,-0.013046,0.036308
4.142607,-0.001034,-0.007639,0.035212
4.152617,-0.002066,0.000878,0.041659
4.162657,0.018111,-0.019423,0.029868
4.172667,-0.015963,-0.011872,0.037287
4.182707,-0.001025,-0.004435,0.035227
4.192717,0.019184,-0.018374,0.033081
4.202796,-0.022369,-0.011816,0.029792
4.212806,0.001072,-0.014028,0.029847
4.222846,-0.004259,-0.015079,0.029827
4.232887,-0.013866,-0.016080,0.022318
4.242896,-0.012811,-0.022511,0.026563
4.252937,-0.024515,-0.012842,0.022304
4.262946,-0.007487,-0.021436,0.021242
4.272987,-0.009603,-0.016094,0.022330
4.282997,-0.030939,-0.018115,0.012647
4.303047,-0.012803,-0.011766,0.012728
4.313087,-0.021351,-0.020287,0.013732
4.323097,-0.025613,-0.018122,0.010526
4.333137,-0.040506,-0.008468,0.011598
4.343147,-0.002166,-0.021428,0.015916
4.353187,-0.020290,-0.020275,0.010530
4.363227,-0.025613,-0.017044,0.008394
4.373237,-0.007491,-0.017113,0.010580
4.383277,-0.032004,-0.014883,0.007319
4.393287,-0.011760,-0.020313,0.012690
4.403327,-0.012820,-0.013867,0.005240
4.413337,-0.021350,-0.018136,0.010537
4.423377,-0.020288,-0.019202,0.009467
4.433387,-0.036266,-0.013796,0.006244
4.443427,-0.026691,-0.020234,0.006240
4.453437,-0.026682,-0.015953,0.004124
4.463477,-0.016036,-0.021337,0.006264
4.473487,-0.025612,-0.013815,0.003068
4.483528,-0.018163,-0.020267,0.007331
4.493568,-0.005386,-0.022424,0.003084
4.503578,-0.014966,-0.018121,0.003078
4.513618,-0.006441,-0.020300,0.006295
4.523628,-0.006449,-0.020275,0.000954
4.533668,-0.000052,-0.021379,0.004172
4.543678,-0.004322,-0.020267,-0.002244
4.553718,-0.004319,-0.021355,0.002023
4.563728,-0.000050,-0.018155,-0.000086
4.573768,-0.005403,-0.024525,-0.004404
4.583778,-0.008596,-0.023452,-0.003339
4.593818,-0.005394,-0.019165,-0.008651
4.603828,0.005241,-0.025592,-0.011857
4.613868,-0.004367,-0.026588,-0.020434
4.623908,-0.009660,-0.018068,-0.011863
4.633918,0.002029,-0.024458,-0.023611
4.653968,-0.004375,-0.025485,-0.027906
4.664008,0.007335,-0.026555,-0.035356
4.674018,-0.007576,-0.022230,-0.036445
4.684059,0.003066,-0.024370,-0.042835
4.694068,-0.006534,-0.026470,-0.043940
4.704109,-0.015051,-0.016775,-0.055668
4.714118,0.000923,-0.022172,-0.054581
4.724159,-0.003353,-0.023196,-0.061007
4.734168,0.003043,-0.019987,-0.066315
4.744209,-0.016126,-0.013512,-0.067406
4.754249,-0.003381,-0.020953,-0.083429
4.764259,-0.007637,-0.022038,-0.077037
4.774299,0.001931,-0.023071,-0.090902
4.784309,-0.006585,-0.018767,-0.091973
4.794349,-0.002321,-0.016630,-0.095156
4.804359,0.014708,-0.021994,-0.101544
4.814399,0.007244,-0.021960,-0.103701
4.824409,-0.015143,-0.018638,-0.113361
4.834449,0.002954,-0.024016,-0.117609
4.844459,0.008280,-0.024023,-0.119731
4.854499,0.000822,-0.020775,-0.124009
