time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
4.983553,0.007381,-0.020239,-0.016099
4.993594,0.002072,-0.015975,-0.010752
5.003603,0.005256,-0.020252,-0.011832
5.033694,0.015895,-0.028845,-0.008638
5.043704,0.004179,-0.027755,-0.005461
5.053744,0.008441,-0.027763,-0.006517
5.063784,0.013770,-0.028859,-0.004371
5.073794,0.000988,-0.028843,0.000935
5.083834,0.008426,-0.033103,-0.006543
5.093844,-0.005405,-0.027749,-0.000146
5.103884,-0.016076,-0.028752,-0.006590
5.113894,-0.002220,-0.028797,-0.006552
5.123934,-0.018195,-0.026629,-0.002313
5.133975,-0.008618,-0.028766,-0.008706
5.143984,-0.025648,-0.024474,-0.001255
5.164034,-0.009671,-0.023418,-0.009751
5.164034,-0.009671,-0.023418,-0.009751
5.174075,-0.014994,-0.023421,-0.005493
5.184084,-0.005424,-0.029844,-0.008702
5.194125,-0.016061,-0.023412,-0.006564
5.204165,-0.012880,-0.026601,-0.011912
5.214175,-0.008605,-0.023421,-0.009749
5.224215,-0.012855,-0.019141,-0.008672
5.234225,-0.004338,-0.020216,-0.012926
5.244265,-0.013924,-0.019127,-0.010811
5.254275,-0.002206,-0.021301,-0.010789
5.264315,-0.009664,-0.020209,-0.010804
5.274355,-0.010728,-0.020210,-0.009739
5.284365,-0.003270,-0.018074,-0.015050
5.304415,-0.001138,-0.019159,-0.012912
5.304415,-0.001138,-0.019159,-0.012912
5.314456,-0.006468,-0.021292,-0.009733
5.324465,-0.008601,-0.022358,-0.008675
5.334506,-0.009661,-0.019141,-0.010799
5.344546,-0.005390,-0.018102,-0.007578
5.354556,-0.021385,-0.019103,-0.010832
5.374606,-0.016045,-0.018078,-0.005471
5.374606,-0.016045,-0.018078,-0.005471
5.384646,-0.001149,-0.026664,-0.006539
5.394656,-0.013913,-0.018084,-0.005465
5.404696,-0.000086,-0.026658,-0.008672
5.414736,-0.004345,-0.028810,-0.002285
5.424746,-0.002232,-0.034147,-0.004441
5.444796,-0.006474,-0.027735,-0.002286
5.444796,-0.006474,-0.027735,-0.002286
5.454836,-0.011814,-0.030917,-0.003384
5.464878,-0.015005,-0.029848,-0.001251
5.474918,-0.011809,-0.028776,-0.004442
5.484959,-0.007538,-0.028815,0.000911
5.494968,-0.018194,-0.025556,-0.003376
5.515019,-0.008597,-0.024525,-0.002276
5.515019,-0.008597,-0.024525,-0.002276
5.525059,-0.010727,-0.022367,-0.005477
